locus_tag	ftype	length_bp	gene	EC_number	COG	product
IIFJEAJK_06431	CDS	1206	limB_2	1.14.13.107		Limonene 1,2-monooxygenase
IIFJEAJK_06432	CDS	1110	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
IIFJEAJK_06433	CDS	717	msrA_2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
IIFJEAJK_06434	CDS	414	msrB_2	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
IIFJEAJK_06435	CDS	165				hypothetical protein
IIFJEAJK_06436	CDS	291				hypothetical protein
IIFJEAJK_06437	CDS	549				hypothetical protein
IIFJEAJK_06438	CDS	369			COG0664	Cyclic nucleotide-gated potassium channel
IIFJEAJK_06439	CDS	435				hypothetical protein
IIFJEAJK_06440	CDS	960				hypothetical protein
IIFJEAJK_06441	CDS	213				hypothetical protein
IIFJEAJK_06442	CDS	225				hypothetical protein
IIFJEAJK_06443	CDS	267				hypothetical protein
IIFJEAJK_06444	CDS	246				hypothetical protein
IIFJEAJK_06445	CDS	687				hypothetical protein
IIFJEAJK_06446	CDS	402				hypothetical protein
IIFJEAJK_06447	CDS	1065	metX_2	2.3.1.31		Homoserine O-acetyltransferase
IIFJEAJK_06448	CDS	348				hypothetical protein
IIFJEAJK_06449	CDS	354				hypothetical protein
IIFJEAJK_06450	CDS	495				hypothetical protein
IIFJEAJK_06451	CDS	489	bfr	1.16.3.1	COG2193	Bacterioferritin
IIFJEAJK_06452	CDS	273				hypothetical protein
IIFJEAJK_06453	CDS	306				hypothetical protein
IIFJEAJK_06454	CDS	285				hypothetical protein
IIFJEAJK_06455	CDS	1269				Tn3 family transposase TnXax1
IIFJEAJK_06456	CDS	582				hypothetical protein
IIFJEAJK_06457	CDS	1650	ettA		COG0488	Energy-dependent translational throttle protein EttA
IIFJEAJK_06458	CDS	246				hypothetical protein
IIFJEAJK_06459	CDS	963	ghrB_3	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
IIFJEAJK_06460	CDS	123				hypothetical protein
IIFJEAJK_06461	CDS	624				hypothetical protein
IIFJEAJK_06462	CDS	1242				hypothetical protein
IIFJEAJK_06463	CDS	846				hypothetical protein
IIFJEAJK_06464	CDS	858	sseA_2	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
IIFJEAJK_06465	CDS	414				hypothetical protein
IIFJEAJK_06466	CDS	1176				hypothetical protein
IIFJEAJK_06467	CDS	843				hypothetical protein
IIFJEAJK_06468	CDS	1503	ethA_2	1.14.13.-		FAD-containing monooxygenase EthA
IIFJEAJK_06469	CDS	1644	betA	1.1.99.1		Oxygen-dependent choline dehydrogenase
IIFJEAJK_06470	CDS	594				hypothetical protein
IIFJEAJK_06471	CDS	927	gnl_4	3.1.1.17		Gluconolactonase
IIFJEAJK_06472	CDS	888	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
IIFJEAJK_06473	CDS	1785	bepA_9	3.4.-.-		Beta-barrel assembly-enhancing protease
IIFJEAJK_06474	CDS	1659		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
IIFJEAJK_06475	CDS	831				hypothetical protein
IIFJEAJK_06476	CDS	360				hypothetical protein
IIFJEAJK_06477	CDS	858	ydaD	1.-.-.-		General stress protein 39
IIFJEAJK_06478	CDS	288				hypothetical protein
IIFJEAJK_06479	CDS	2550	uvrA_2		COG0178	UvrABC system protein A
IIFJEAJK_06480	CDS	714	ligC_2	6.5.1.1	COG1793	DNA ligase C
IIFJEAJK_06481	CDS	591				hypothetical protein
IIFJEAJK_06482	CDS	1119	puuB_4	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IIFJEAJK_06483	CDS	1506	dadA	1.4.99.-		D-amino acid dehydrogenase
IIFJEAJK_06484	CDS	516	yciF_3		COG3685	Protein YciF
IIFJEAJK_06485	CDS	516	ppa_2	3.6.1.1		Inorganic pyrophosphatase
IIFJEAJK_06486	CDS	207				hypothetical protein
IIFJEAJK_06487	CDS	561				hypothetical protein
IIFJEAJK_06488	CDS	126				hypothetical protein
IIFJEAJK_06489	CDS	111				hypothetical protein
IIFJEAJK_06490	CDS	555				hypothetical protein
IIFJEAJK_06491	CDS	162				hypothetical protein
IIFJEAJK_06492	CDS	93				hypothetical protein
IIFJEAJK_06493	CDS	990				hypothetical protein
IIFJEAJK_06494	CDS	477				hypothetical protein
IIFJEAJK_06495	CDS	348				hypothetical protein
IIFJEAJK_06496	CDS	606				hypothetical protein
IIFJEAJK_06497	CDS	1269				hypothetical protein
IIFJEAJK_06498	CDS	204				hypothetical protein
IIFJEAJK_06499	CDS	246				hypothetical protein
IIFJEAJK_06500	CDS	192				hypothetical protein
IIFJEAJK_06501	CDS	228				hypothetical protein
IIFJEAJK_06502	CDS	1395	oprB_3		COG3659	Porin B
IIFJEAJK_06503	CDS	420				hypothetical protein
IIFJEAJK_06504	CDS	132				hypothetical protein
IIFJEAJK_06505	CDS	201	mnmE_2	3.6.-.-		tRNA modification GTPase MnmE
IIFJEAJK_06506	CDS	249				hypothetical protein
IIFJEAJK_06507	CDS	747				hypothetical protein
IIFJEAJK_06508	CDS	177				hypothetical protein
IIFJEAJK_06509	CDS	246				hypothetical protein
IIFJEAJK_06510	CDS	324				hypothetical protein
IIFJEAJK_06511	CDS	423				hypothetical protein
IIFJEAJK_06512	CDS	282	higB-1		COG3549	Toxin HigB-1
IIFJEAJK_06513	CDS	387	tdiR			Transcriptional regulatory protein TdiR
IIFJEAJK_06514	CDS	678	tmoT_5			Response regulator protein TmoT
IIFJEAJK_06515	CDS	2673	sasA_20	2.7.-.-		Adaptive-response sensory-kinase SasA
IIFJEAJK_06516	CDS	1323	dctA2		COG1301	C4-dicarboxylate transport protein 2
IIFJEAJK_06517	CDS	651				hypothetical protein
IIFJEAJK_06518	CDS	1050	tsaM1_3	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
IIFJEAJK_06519	CDS	753				hypothetical protein
IIFJEAJK_06520	CDS	981	yeaX_2	1.14.13.-	COG1018	Carnitine monooxygenase reductase subunit
IIFJEAJK_06521	CDS	498				hypothetical protein
IIFJEAJK_06522	CDS	687				hypothetical protein
IIFJEAJK_06523	CDS	672				hypothetical protein
IIFJEAJK_06524	CDS	600			COG1680	putative protein
IIFJEAJK_06525	CDS	1101	hoxK	1.12.99.6		Uptake hydrogenase small subunit
IIFJEAJK_06526	CDS	1791	hoxL	1.12.99.6		Uptake hydrogenase large subunit
IIFJEAJK_06527	CDS	723	hupC		COG1969	putative Ni/Fe-hydrogenase B-type cytochrome subunit
IIFJEAJK_06528	CDS	582	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
IIFJEAJK_06529	CDS	273				hypothetical protein
IIFJEAJK_06530	CDS	447				hypothetical protein
IIFJEAJK_06531	CDS	864				hypothetical protein
IIFJEAJK_06532	CDS	576				hypothetical protein
IIFJEAJK_06533	CDS	1092				hypothetical protein
IIFJEAJK_06534	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
IIFJEAJK_06535	CDS	960	ureG_2			Urease accessory protein UreG
IIFJEAJK_06536	CDS	2256	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
IIFJEAJK_06537	CDS	237				hypothetical protein
IIFJEAJK_06538	CDS	1143	hypD		COG0409	Hydrogenase maturation factor HypD
IIFJEAJK_06539	CDS	1047	hypE	4.2.1.-		Carbamoyl dehydratase HypE
IIFJEAJK_06540	CDS	1113	ald_3	1.4.1.1	COG0686	Alanine dehydrogenase
IIFJEAJK_06541	CDS	195	fer1			Ferredoxin-1
IIFJEAJK_06542	CDS	432	flbT			flagellum biosynthesis repressor protein FlbT
IIFJEAJK_06543	CDS	1170				hypothetical protein
IIFJEAJK_06544	CDS	366				hypothetical protein
IIFJEAJK_06545	CDS	366				hypothetical protein
IIFJEAJK_06546	CDS	387				hypothetical protein
IIFJEAJK_06547	CDS	504				hypothetical protein
IIFJEAJK_06548	CDS	357				hypothetical protein
IIFJEAJK_06549	CDS	1125	flgI			Flagellar P-ring protein
IIFJEAJK_06550	CDS	414	fliX			Flagellar assembly protein FliX
IIFJEAJK_06551	CDS	387	yybR_2		COG1733	putative HTH-type transcriptional regulator YybR
IIFJEAJK_06552	CDS	612				hypothetical protein
IIFJEAJK_06553	CDS	366	dksA		COG1734	RNA polymerase-binding transcription factor DksA
IIFJEAJK_06554	CDS	627				hypothetical protein
IIFJEAJK_06555	CDS	261				hypothetical protein
IIFJEAJK_06556	CDS	222				hypothetical protein
IIFJEAJK_06557	CDS	1029	auaH	1.1.1.394		Aurachin B dehydrogenase
IIFJEAJK_06558	CDS	786	mhpD_2	4.2.1.80		2-keto-4-pentenoate hydratase
IIFJEAJK_06559	CDS	753				hypothetical protein
IIFJEAJK_06560	CDS	324				hypothetical protein
IIFJEAJK_06561	CDS	432				hypothetical protein
IIFJEAJK_06562	CDS	234				hypothetical protein
IIFJEAJK_06563	CDS	432				hypothetical protein
IIFJEAJK_06564	CDS	498				hypothetical protein
IIFJEAJK_06565	CDS	321				hypothetical protein
IIFJEAJK_06566	CDS	294				hypothetical protein
IIFJEAJK_06567	CDS	333				hypothetical protein
IIFJEAJK_06568	CDS	753	flgH			Flagellar L-ring protein
IIFJEAJK_06569	CDS	1047				hypothetical protein
IIFJEAJK_06570	CDS	789	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
IIFJEAJK_06571	CDS	765	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
IIFJEAJK_06572	misc_RNA	146				flg-Rhizobiales
IIFJEAJK_06573	CDS	489	fliL			Flagellar FliL protein
IIFJEAJK_06574	CDS	1203				hypothetical protein
IIFJEAJK_06575	CDS	465				hypothetical protein
IIFJEAJK_06576	CDS	813				hypothetical protein
IIFJEAJK_06577	CDS	1206				hypothetical protein
IIFJEAJK_06578	CDS	1218				hypothetical protein
IIFJEAJK_06579	CDS	843		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
IIFJEAJK_06580	CDS	291				hypothetical protein
IIFJEAJK_06581	CDS	291				hypothetical protein
IIFJEAJK_06582	CDS	759				hypothetical protein
IIFJEAJK_06583	CDS	804	catD_4	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
IIFJEAJK_06584	CDS	939	yhaJ			HTH-type transcriptional regulator YhaJ
IIFJEAJK_06585	CDS	186				hypothetical protein
IIFJEAJK_06586	CDS	1713				hypothetical protein
IIFJEAJK_06587	CDS	738				hypothetical protein
IIFJEAJK_06588	CDS	738				hypothetical protein
IIFJEAJK_06589	CDS	261				hypothetical protein
IIFJEAJK_06590	CDS	1284	mdeA_1	4.4.1.11		L-methionine gamma-lyase
IIFJEAJK_06591	CDS	303				hypothetical protein
IIFJEAJK_06592	CDS	390	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
IIFJEAJK_06593	CDS	339				hypothetical protein
IIFJEAJK_06594	CDS	1218	degP_3	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
IIFJEAJK_06595	CDS	996				hypothetical protein
IIFJEAJK_06596	CDS	129				hypothetical protein
IIFJEAJK_06597	CDS	849				hypothetical protein
IIFJEAJK_06598	CDS	231				hypothetical protein
IIFJEAJK_06599	CDS	1023				hypothetical protein
IIFJEAJK_06600	CDS	219		1.5.1.3		Dihydrofolate reductase type 2
IIFJEAJK_06601	CDS	696				hypothetical protein
IIFJEAJK_06602	CDS	708				hypothetical protein
IIFJEAJK_06603	CDS	390				hypothetical protein
IIFJEAJK_06604	CDS	849				hypothetical protein
IIFJEAJK_06605	CDS	708				hypothetical protein
IIFJEAJK_06606	CDS	3774				hypothetical protein
IIFJEAJK_06607	CDS	894	yijE_3			putative cystine transporter YijE
IIFJEAJK_06608	CDS	2238	rcsC_16	2.7.13.3		Sensor histidine kinase RcsC
IIFJEAJK_06609	CDS	405	czcR			Transcriptional activator protein CzcR
IIFJEAJK_06610	CDS	837	yijE_4			putative cystine transporter YijE
IIFJEAJK_06611	CDS	294				hypothetical protein
IIFJEAJK_06612	CDS	660	udgb	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
IIFJEAJK_06613	CDS	633				hypothetical protein
IIFJEAJK_06614	CDS	393	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
IIFJEAJK_06615	CDS	2292	rsh	2.7.6.5		GTP pyrophosphokinase rsh
IIFJEAJK_06616	CDS	774	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
IIFJEAJK_06617	CDS	417	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
IIFJEAJK_06618	CDS	762	lepB_2	3.4.21.89	COG0681	Signal peptidase I
IIFJEAJK_06619	CDS	822	rnc	3.1.26.3		Ribonuclease 3
IIFJEAJK_06620	CDS	924	era		COG1159	GTPase Era
IIFJEAJK_06621	CDS	381				hypothetical protein
IIFJEAJK_06622	CDS	750	recO			DNA repair protein RecO
IIFJEAJK_06623	CDS	2256	parC	5.99.1.3	COG0188	DNA topoisomerase 4 subunit A
IIFJEAJK_06624	CDS	951	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
IIFJEAJK_06625	CDS	828	attM_2	3.1.1.81		N-acyl homoserine lactonase AttM
IIFJEAJK_06626	CDS	819				hypothetical protein
IIFJEAJK_06627	CDS	879				hypothetical protein
IIFJEAJK_06628	CDS	192				hypothetical protein
IIFJEAJK_06629	CDS	1335				hypothetical protein
IIFJEAJK_06630	CDS	1242				hypothetical protein
IIFJEAJK_06631	CDS	1755	yqiK		COG2268	Inner membrane protein YqiK
IIFJEAJK_06632	CDS	663	yqiJ			Inner membrane protein YqiJ
IIFJEAJK_06633	CDS	1131				hypothetical protein
IIFJEAJK_06634	CDS	1374	mntH_3			Divalent metal cation transporter MntH
IIFJEAJK_06635	CDS	777	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
IIFJEAJK_06636	CDS	558				hypothetical protein
IIFJEAJK_06637	CDS	1065	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
IIFJEAJK_06638	CDS	462				hypothetical protein
IIFJEAJK_06639	CDS	519				hypothetical protein
IIFJEAJK_06640	CDS	231				hypothetical protein
IIFJEAJK_06641	CDS	222				hypothetical protein
IIFJEAJK_06642	CDS	888	dapF	5.1.1.7		Diaminopimelate epimerase
IIFJEAJK_06643	CDS	1275	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
IIFJEAJK_06644	CDS	1140				hypothetical protein
IIFJEAJK_06645	CDS	702		5.4.99.-	COG0564	putative RNA pseudouridine synthase
IIFJEAJK_06646	CDS	948	ftsY		COG0552	Signal recognition particle receptor FtsY
IIFJEAJK_06647	CDS	603	yciB_2			intracellular septation protein A
IIFJEAJK_06648	CDS	594	cycY		COG0526	Thiol:disulfide interchange protein CycY
IIFJEAJK_06649	CDS	180				hypothetical protein
IIFJEAJK_06650	CDS	789	ccmC		COG0755	Heme exporter protein C
IIFJEAJK_06651	CDS	669	ccmB		COG2386	Heme exporter protein B
IIFJEAJK_06652	CDS	603	ccmA	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
IIFJEAJK_06653	CDS	2721	acnA	4.2.1.3	COG1048	Aconitate hydratase A
IIFJEAJK_06654	CDS	753				hypothetical protein
IIFJEAJK_06655	misc_RNA	204				BjrC174
IIFJEAJK_06656	CDS	372				hypothetical protein
IIFJEAJK_06657	CDS	792	ybhL		COG0670	Inner membrane protein YbhL
IIFJEAJK_06658	CDS	2571				hypothetical protein
IIFJEAJK_06659	CDS	720			COG1136	putative ABC transporter ATP-binding protein
IIFJEAJK_06660	CDS	672				hypothetical protein
IIFJEAJK_06661	CDS	537	thpR	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
IIFJEAJK_06662	CDS	1188	zapE		COG1485	Cell division protein ZapE
IIFJEAJK_06663	CDS	969	mdh_2	1.1.1.37	COG0039	Malate dehydrogenase
IIFJEAJK_06664	CDS	1197	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
IIFJEAJK_06665	CDS	477				hypothetical protein
IIFJEAJK_06666	CDS	882	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
IIFJEAJK_06667	CDS	2961	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
IIFJEAJK_06668	CDS	165				hypothetical protein
IIFJEAJK_06669	CDS	1548				hypothetical protein
IIFJEAJK_06670	CDS	1071				hypothetical protein
IIFJEAJK_06671	CDS	375				hypothetical protein
IIFJEAJK_06672	CDS	810	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
IIFJEAJK_06673	CDS	615	ligF			Protein LigF
IIFJEAJK_06674	CDS	495				hypothetical protein
IIFJEAJK_06675	CDS	885				hypothetical protein
IIFJEAJK_06676	CDS	618	lemA_2		COG1704	Protein LemA
IIFJEAJK_06677	CDS	855				Putative enoyl-CoA hydratase EchA13
IIFJEAJK_06678	CDS	1146	acrC_5	1.3.1.95		Acryloyl-CoA reductase (NADH)
IIFJEAJK_06679	CDS	1197		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
IIFJEAJK_06680	CDS	2328	cutL_2	1.2.5.3		Carbon monoxide dehydrogenase large chain
IIFJEAJK_06681	CDS	1089				hypothetical protein
IIFJEAJK_06682	CDS	876	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
IIFJEAJK_06683	CDS	957	galE_3	5.1.3.2	COG1087	UDP-glucose 4-epimerase
IIFJEAJK_06684	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
IIFJEAJK_06685	CDS	1653	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
IIFJEAJK_06686	CDS	2667	pepN	3.4.11.2		Aminopeptidase N
IIFJEAJK_06687	CDS	1455	bglA	3.2.1.21		Beta-glucosidase A
IIFJEAJK_06688	CDS	1068	tfdF_3	1.3.1.32		Maleylacetate reductase
IIFJEAJK_06689	CDS	981	nphR_3			Transcriptional activator NphR
IIFJEAJK_06690	CDS	726	pytH	3.1.1.88		Pyrethroid hydrolase
IIFJEAJK_06691	CDS	1494		1.18.1.2		Ferredoxin--NADP reductase
IIFJEAJK_06692	CDS	2340				hypothetical protein
IIFJEAJK_06693	CDS	234				hypothetical protein
IIFJEAJK_06694	CDS	579				hypothetical protein
IIFJEAJK_06695	CDS	987	acuI	1.3.1.84	COG0604	Acrylyl-CoA reductase AcuI
IIFJEAJK_06696	CDS	1245				hypothetical protein
IIFJEAJK_06697	CDS	1479				hypothetical protein
IIFJEAJK_06698	CDS	291				hypothetical protein
IIFJEAJK_06699	CDS	2922	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
IIFJEAJK_06700	CDS	156				hypothetical protein
IIFJEAJK_06701	CDS	360				hypothetical protein
IIFJEAJK_06702	CDS	1101				hypothetical protein
IIFJEAJK_06703	CDS	597				hypothetical protein
IIFJEAJK_06704	CDS	2097	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
IIFJEAJK_06705	CDS	936	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
IIFJEAJK_06706	CDS	192				hypothetical protein
IIFJEAJK_06707	CDS	912				hypothetical protein
IIFJEAJK_06708	CDS	99				hypothetical protein
IIFJEAJK_06709	CDS	804	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
IIFJEAJK_06710	CDS	201				hypothetical protein
IIFJEAJK_06711	CDS	1011	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
IIFJEAJK_06712	CDS	840	rob		COG2207	Right origin-binding protein
IIFJEAJK_06713	CDS	1239				hypothetical protein
IIFJEAJK_06714	CDS	1104	gci_2	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
IIFJEAJK_06715	CDS	372				hypothetical protein
IIFJEAJK_06716	CDS	225				hypothetical protein
IIFJEAJK_06717	CDS	138				hypothetical protein
IIFJEAJK_06718	CDS	435				hypothetical protein
IIFJEAJK_06719	CDS	657				hypothetical protein
IIFJEAJK_06720	CDS	1221				hypothetical protein
IIFJEAJK_06721	CDS	402				hypothetical protein
IIFJEAJK_06722	CDS	579				hypothetical protein
IIFJEAJK_06723	CDS	1005				hypothetical protein
IIFJEAJK_06724	misc_RNA	89				Glycine
IIFJEAJK_06725	CDS	1146	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
IIFJEAJK_06726	CDS	366	gcvH		COG0509	Glycine cleavage system H protein
IIFJEAJK_06727	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
IIFJEAJK_06728	CDS	432				hypothetical protein
IIFJEAJK_06729	CDS	879				hypothetical protein
IIFJEAJK_06730	CDS	1089	recA			Protein RecA
IIFJEAJK_06731	CDS	90				hypothetical protein
IIFJEAJK_06732	CDS	237				hypothetical protein
IIFJEAJK_06733	CDS	186				hypothetical protein
IIFJEAJK_06734	CDS	204				hypothetical protein
IIFJEAJK_06735	CDS	231				hypothetical protein
IIFJEAJK_06736	CDS	303				hypothetical protein
IIFJEAJK_06737	CDS	132				hypothetical protein
IIFJEAJK_06738	CDS	1476	nylA_2	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
IIFJEAJK_06739	CDS	462				hypothetical protein
IIFJEAJK_06740	CDS	294				hypothetical protein
IIFJEAJK_06741	CDS	354				hypothetical protein
IIFJEAJK_06742	CDS	582				hypothetical protein
IIFJEAJK_06743	CDS	1890				hypothetical protein
IIFJEAJK_06744	CDS	2025	gcd_2	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
IIFJEAJK_06745	CDS	1449				hypothetical protein
IIFJEAJK_06746	CDS	261				hypothetical protein
IIFJEAJK_06747	CDS	453				hypothetical protein
IIFJEAJK_06748	CDS	1161				hypothetical protein
IIFJEAJK_06749	CDS	639				hypothetical protein
IIFJEAJK_06750	CDS	2073				hypothetical protein
IIFJEAJK_06751	CDS	528	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
IIFJEAJK_06752	CDS	822	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
IIFJEAJK_06753	CDS	1014	trpD_1	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
IIFJEAJK_06754	CDS	1890	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
IIFJEAJK_06755	CDS	753	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
IIFJEAJK_06756	CDS	531	ttr	2.3.1.-		Acetyltransferase
IIFJEAJK_06757	CDS	567				hypothetical protein
IIFJEAJK_06758	CDS	390				hypothetical protein
IIFJEAJK_06759	CDS	1632	pyrG	6.3.4.2	COG0504	CTP synthase
IIFJEAJK_06760	CDS	663				hypothetical protein
IIFJEAJK_06761	CDS	1380	sasA_21	2.7.-.-		Adaptive-response sensory-kinase SasA
IIFJEAJK_06762	CDS	675	qseB_2			Transcriptional regulatory protein QseB
IIFJEAJK_06763	CDS	327				hypothetical protein
IIFJEAJK_06764	CDS	336				hypothetical protein
IIFJEAJK_06765	CDS	858	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
IIFJEAJK_06766	CDS	1194	ynfM			Inner membrane transport protein YnfM
IIFJEAJK_06767	CDS	1875	glsA_2	3.5.1.2		Glutaminase
IIFJEAJK_06768	CDS	453	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
IIFJEAJK_06769	CDS	984	vgb	4.2.99.-	COG4257	Virginiamycin B lyase
IIFJEAJK_06770	CDS	1284	eno	4.2.1.11		Enolase
IIFJEAJK_06771	CDS	1137				hypothetical protein
IIFJEAJK_06772	CDS	552	chrR	1.6.5.2	COG0431	Quinone reductase
IIFJEAJK_06773	CDS	324				hypothetical protein
IIFJEAJK_06774	CDS	1020	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
IIFJEAJK_06775	CDS	1395	dxs_2	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
IIFJEAJK_06776	CDS	306				hypothetical protein
IIFJEAJK_06777	CDS	375				hypothetical protein
IIFJEAJK_06778	CDS	426				hypothetical protein
IIFJEAJK_06779	CDS	729	lipB	2.3.1.181		Octanoyltransferase
IIFJEAJK_06780	CDS	246				hypothetical protein
IIFJEAJK_06781	tRNA	85				tRNA-Leu(gag)
IIFJEAJK_06782	CDS	375				hypothetical protein
IIFJEAJK_06783	CDS	1380				hypothetical protein
IIFJEAJK_06784	CDS	807	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
IIFJEAJK_06785	CDS	1422	mgtE		COG2239	Magnesium transporter MgtE
IIFJEAJK_06786	CDS	303				hypothetical protein
IIFJEAJK_06787	CDS	528				hypothetical protein
IIFJEAJK_06788	CDS	360				hypothetical protein
IIFJEAJK_06789	CDS	687	aqpZ_2			Aquaporin Z
IIFJEAJK_06790	CDS	423	arsC_1	1.20.4.1		Arsenate reductase
IIFJEAJK_06791	CDS	1167				hypothetical protein
IIFJEAJK_06792	CDS	909	cmpR_5			HTH-type transcriptional activator CmpR
IIFJEAJK_06793	CDS	1131				hypothetical protein
IIFJEAJK_06794	CDS	1245	phnA	3.11.1.2		Phosphonoacetate hydrolase
IIFJEAJK_06795	CDS	1449	safD	1.2.1.73	COG1012	Sulfoacetaldehyde dehydrogenase
IIFJEAJK_06796	CDS	1317	glpT		COG2271	Glycerol-3-phosphate transporter
IIFJEAJK_06797	CDS	1305	garP			putative galactarate transporter
IIFJEAJK_06798	CDS	777	maiA	5.2.1.1	COG3473	Maleate isomerase
IIFJEAJK_06799	CDS	807				hypothetical protein
IIFJEAJK_06800	CDS	765	hyuE_2	5.1.99.5		Hydantoin racemase
IIFJEAJK_06801	CDS	1413		3.5.2.-		D-hydantoinase
IIFJEAJK_06802	CDS	885		3.1.1.2		Arylesterase
